geocoding_id,canonical_address,normalized_address,geocoding_status,address_count
019ab3e2-ba5b-7cf1-0a82-a7ef117d62b4,"4245 North Fairfax Drive, Arlington, Va, 22203","{""id"": 0, ""street"": ""4245 NORTH FAIRFAX DRIVE"", ""city"": ""ARLINGTON"", ""state"": ""VA"", ""zip"": ""22203""}",Match:Non_Exact,942
019ab3e2-7f69-7ea7-7de1-0c6a32214b4c,"1201 Davis Street, Evanston, Il, 60208","{""id"": 0, ""street"": ""1201 DAVIS STREET"", ""city"": ""EVANSTON"", ""state"": ""IL"", ""zip"": ""60208""}",Match:Non_Exact,936
019ab436-faf3-7053-bdea-878b06d43cc4,"333 S Wabash Ave - 30Th Floor, Chicago, Il, 60604","{""id"": 0, ""street"": ""333 S WABASH AVE - 30TH FLOOR"", ""city"": ""CHICAGO"", ""state"": ""IL"", ""zip"": ""60604""}",Match:Non_Exact,932
019ab3ef-23be-75a9-dd79-e2e14c5daf74,"60 East 42Nd Street, New York, Ny, 10165","{""id"": 0, ""street"": ""60 East 42nd Street"", ""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10165""}",Match:Non_Exact,869
019ab3e3-85a6-7f2f-c8e3-9c382425b544,"4245 N Fairfax Dr Ste 100, Arlington, Va, 22203","{""id"": 0, ""street"": ""4245 N Fairfax Dr Ste 100"", ""city"": ""Arlington"", ""state"": ""VA"", ""zip"": ""22203""}",Match:Non_Exact,824
019ab3e6-8e91-7e9d-60a6-25da044ee3e8,"4650 Sunset Blvd, Los Angeles, Ca, 90027","{""id"": 0, ""street"": ""4650 SUNSET BLVD"", ""city"": ""LOS ANGELES"", ""state"": ""CA"", ""zip"": ""90027""}",Match:Non_Exact,790
019ab3e4-ae38-768f-4d0e-9c2a824d5b30,"2131 Beaufait, Detroit, Mi, 48207","{""id"": 0, ""street"": ""2131 BEAUFAIT"", ""city"": ""DETROIT"", ""state"": ""MI"", ""zip"": ""48207""}",Match:Non_Exact,780
019ab3e0-2581-7e53-6214-2710439ec94c,"10 S Dearborn St Mc Il 1-0111, Chicago, Il, 60603","{""id"": 0, ""street"": ""10 S DEARBORN ST MC IL 1-0111"", ""city"": ""CHICAGO"", ""state"": ""IL"", ""zip"": ""60603""}",Match:Non_Exact,737
019ab701-d33f-73a5-16e8-bd76daebb4dc,"13770 Noel Road Suite 801889, Dallas, Tx, 75380","{""id"": 0, ""street"": ""13770 NOEL ROAD SUITE 801889"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75380""}",Match:Non_Exact,731
019ab3fd-2f9d-7821-3e7f-15b22266d46c,"401 George Bush Drive, College Station, Tx, 77840","{""id"": 0, ""street"": ""401 GEORGE BUSH DRIVE"", ""city"": ""COLLEGE STATION"", ""state"": ""TX"", ""zip"": ""77840""}",Match:Non_Exact,718
019ab3e4-877f-7c53-2826-99e466d08784,"122 E 42Nd St, New York, Ny, 10168","{""id"": 0, ""street"": ""122 E 42ND ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10168""}",Match:Non_Exact,698
019ab5e1-13a1-7acd-eea2-f6328fd2d984,"2845 N Hamline Ave, Roseville, Mn, 55113","{""id"": 0, ""street"": ""2845 N HAMLINE AVE"", ""city"": ""ROSEVILLE"", ""state"": ""MN"", ""zip"": ""55113""}",Match:Non_Exact,698
019ab3e4-c6ab-760e-ae2a-ddedcdd7762c,"1500 East Duarte Road, Duarte, Ca, 91010","{""id"": 0, ""street"": ""1500 East Duarte Road"", ""city"": ""Duarte"", ""state"": ""CA"", ""zip"": ""91010""}",Match:Non_Exact,664
019ab419-2809-7df5-0be4-d263580c9bd8,"1100 North Market Street, Wilmington, De, 19890","{""id"": 0, ""street"": ""1100 NORTH MARKET STREET"", ""city"": ""WILMINGTON"", ""state"": ""DE"", ""zip"": ""19890""}",Match:Non_Exact,653
019ab3e9-3f52-731a-b66e-006ae044e380,"8700 Beverly Blvd, Los Angeles, Ca, 90048","{""id"": 0, ""street"": ""8700 BEVERLY BLVD"", ""city"": ""LOS ANGELES"", ""state"": ""CA"", ""zip"": ""90048""}",Match:Non_Exact,608
019ab3e1-1315-7d4c-e78a-9e89ec1fb9ac,"122 E 42Nd Street, New York, Ny, 10168","{""id"": 0, ""street"": ""122 E 42ND STREET"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10168""}",Match:Non_Exact,604
019ab3e7-3d4d-7c13-026c-2f875f1c7fcc,"50 Hagiwara Tea Garden Drive, San Francisco, Ca, 94118","{""id"": 0, ""street"": ""50 HAGIWARA TEA GARDEN DRIVE"", ""city"": ""SAN FRANCISCO"", ""state"": ""CA"", ""zip"": ""94118""}",Match:Non_Exact,600
019ab437-0378-7dd3-9f8c-d5bb7b01c590,"13770 Noel Rd Ste 801889, Dallas, Tx, 75380","{""id"": 0, ""street"": ""13770 NOEL RD STE 801889"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75380""}",Match:Non_Exact,596
019ab3fd-9160-7a45-8844-5274df640bf0,"155 Avenue Of The Americas 13Th, New York, Ny, 10013","{""id"": 0, ""street"": ""155 AVENUE OF THE AMERICAS 13TH"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10013""}",Match:Non_Exact,594
019ab3e0-c8e0-7a28-81fe-c8ee81f902f4,"3700 O St Nw, Washington, Dc, 20057","{""id"": 0, ""street"": ""3700 O ST NW"", ""city"": ""WASHINGTON"", ""state"": ""DC"", ""zip"": ""20057""}",Match:Non_Exact,587
019ab3e6-adb7-7a9e-3541-6f5545106b54,"1500 E Duarte Rd, Duarte, Ca, 91010","{""id"": 0, ""street"": ""1500 E DUARTE RD"", ""city"": ""DUARTE"", ""state"": ""CA"", ""zip"": ""91010""}",Match:Non_Exact,574
019ab3f2-960a-7d45-14b3-1d4cc1c4f98c,"9201 University City Blvd, Charlotte, Nc, 28223","{""id"": 0, ""street"": ""9201 UNIVERSITY CITY BLVD"", ""city"": ""CHARLOTTE"", ""state"": ""NC"", ""zip"": ""28223""}",Match:Non_Exact,562
019ab3e4-0f8c-7033-1ddf-b7d3bccd4288,"15 Research Drive Suite B, Amherst, Ma, 01002","{""id"": 0, ""street"": ""15 RESEARCH DRIVE SUITE B"", ""city"": ""AMHERST"", ""state"": ""MA"", ""zip"": ""01002""}",Match:Non_Exact,550
019ab3ea-b71a-7bf8-5da5-c0da9243fab0,"1400 S Lake Shore Drive, Chicago, Il, 60605","{""id"": 0, ""street"": ""1400 S LAKE SHORE DRIVE"", ""city"": ""CHICAGO"", ""state"": ""IL"", ""zip"": ""60605""}",Match:Non_Exact,544
019ab3e9-6b7f-70fa-cb58-3f867e850950,"114 W 47Th St Ny8-114-07-07, New York, Ny, 10036","{""id"": 0, ""street"": ""114 W 47TH ST NY8-114-07-07"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10036""}",Match:Non_Exact,541
019ab7ca-9cc4-7f1d-3106-f261321cf618,"1500 E Duarte Road, Duarte, Ca, 91010","{""id"": 0, ""street"": ""1500 E DUARTE ROAD"", ""city"": ""DUARTE"", ""state"": ""CA"", ""zip"": ""91010""}",Match:Non_Exact,539
019ab3f4-646f-7dff-92d1-e16a4adc85cc,"198 College Hill Road, Clinton, Ny, 13323","{""id"": 0, ""street"": ""198 COLLEGE HILL ROAD"", ""city"": ""CLINTON"", ""state"": ""NY"", ""zip"": ""13323""}",Match:Non_Exact,536
019ab3f4-ba6c-7ef8-34a6-ee1364c2de60,"615 Slaters Lane, Alexandria, Va, 22313","{""id"": 0, ""street"": ""615 SLATERS LANE"", ""city"": ""ALEXANDRIA"", ""state"": ""VA"", ""zip"": ""22313""}",Match:Non_Exact,518
019ab3e2-4457-7652-6520-63b78bdceb44,"110 Inner Campus Drive, Austin, Tx, 78705","{""id"": 0, ""street"": ""110 Inner Campus Drive"", ""city"": ""Austin"", ""state"": ""TX"", ""zip"": ""78705""}",Match:Non_Exact,514
019ab3e5-8b94-75e6-a765-c94307c95580,"1301 N Main St, Chamberlain, Sd, 57325","{""id"": 0, ""street"": ""1301 N MAIN ST"", ""city"": ""CHAMBERLAIN"", ""state"": ""SD"", ""zip"": ""57325""}",Match:Non_Exact,510
019ab3fa-e2d9-7ee3-8178-e406bc6295f4,"601 E Street Nw, Washington, Dc, 20049","{""id"": 0, ""street"": ""601 E STREET NW"", ""city"": ""WASHINGTON"", ""state"": ""DC"", ""zip"": ""20049""}",Match:Non_Exact,506
019ab7d6-a843-73b2-8fbe-2acbbab1d3e0,"13700 Noel Rd Ste 801889, Dallas, Tx, 75380","{""id"": 0, ""street"": ""13700 NOEL RD STE 801889"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75380""}",Match:Non_Exact,502
019ab3e1-9431-7271-e615-f2860a425830,"1506 Broadway, Boulder, Co, 80302","{""id"": 0, ""street"": ""1506 BROADWAY"", ""city"": ""BOULDER"", ""state"": ""CO"", ""zip"": ""80302""}",Match:Non_Exact,492
019ab3e0-eef4-743c-0db8-e65a0e0dfd7c,"124 Mount Auburn St, Cambridge, Ma, 02138","{""id"": 0, ""street"": ""124 MOUNT AUBURN ST"", ""city"": ""CAMBRIDGE"", ""state"": ""MA"", ""zip"": ""02138""}",Match:Non_Exact,492
019ab3e8-8f60-73b9-d06d-210d8bc54090,"1424 Northeast Expressway, Atlanta, Ga, 30329","{""id"": 0, ""street"": ""1424 NORTHEAST EXPRESSWAY"", ""city"": ""ATLANTA"", ""state"": ""GA"", ""zip"": ""30329""}",Match:Non_Exact,482
019ab419-29bd-79f9-8501-433d0f28e408,"204 W Washington Street, Lexington, Va, 24450","{""id"": 0, ""street"": ""204 W WASHINGTON STREET"", ""city"": ""LEXINGTON"", ""state"": ""VA"", ""zip"": ""24450""}",Match:Non_Exact,480
019ab3f6-2cca-7daa-f8f4-79dcf3f9fb4c,"122 East 42Nd St, New York, Ny, 10168","{""id"": 0, ""street"": ""122 EAST 42ND ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10168""}",Match:Non_Exact,474
019ab3f0-71be-7fe9-bf46-5367d6a3c240,"3910 Keswick Road Suite N2100, Baltimore, Md, 21211","{""id"": 0, ""street"": ""3910 KESWICK ROAD SUITE N2100"", ""city"": ""BALTIMORE"", ""state"": ""MD"", ""zip"": ""21211""}",Match:Non_Exact,472
019ab7c7-3789-7ef2-1db0-d6b6dc17e4e8,"270 Mohegan Avenue, New London, Ct, 06320","{""id"": 0, ""street"": ""270 MOHEGAN AVENUE"", ""city"": ""NEW LONDON"", ""state"": ""CT"", ""zip"": ""06320""}",Match:Non_Exact,472
019ab793-013d-7b8e-da14-9ee08db01d6c,"1213 N Sherman Avenune Suite 342, Madison, Wi, 53704","{""id"": 0, ""street"": ""1213 N SHERMAN AVENUNE SUITE 342"", ""city"": ""MADISON"", ""state"": ""WI"", ""zip"": ""53704""}",Match:Non_Exact,464
019ab84f-91bd-7dd9-b966-d23afda42094,"8765 W Higgins Roadsuite 430, Chicago, Il, 60631","{""id"": 0, ""street"": ""8765 W HIGGINS ROADSUITE 430"", ""city"": ""CHICAGO"", ""state"": ""IL"", ""zip"": ""60631""}",Match:Non_Exact,462
019ab419-2ec3-7c41-c230-e8aa9b497b58,"1201 Connecticut Avenue Nw Suite, Washington, Dc, 20036","{""id"": 0, ""street"": ""1201 CONNECTICUT AVENUE NW SUITE"", ""city"": ""WASHINGTON"", ""state"": ""DC"", ""zip"": ""20036""}",Match:Non_Exact,462
019ab3f6-1e92-75ef-f63d-52704431b3b4,"250 Williams Street, Atlanta, Ga, 30303","{""id"": 0, ""street"": ""250 WILLIAMS STREET"", ""city"": ""ATLANTA"", ""state"": ""GA"", ""zip"": ""30303""}",Match:Non_Exact,460
019ab3f1-1ff6-7398-e53b-113e6c4440cc,"123 Williams St 10Th Fl, New York, Ny, 10038","{""id"": 0, ""street"": ""123 WILLIAMS ST 10TH FL"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10038""}",Match:Non_Exact,458
019ab3e5-cb09-77fa-08f8-dfc5d2774fe8,"4245 N Fairfax Drive, Arlington, Va, 22203","{""id"": 0, ""street"": ""4245 N FAIRFAX DRIVE"", ""city"": ""ARLINGTON"", ""state"": ""VA"", ""zip"": ""22203""}",Match:Non_Exact,456
019ab3fc-4b21-709b-156f-9fa82998b67c,"1714 Franklin Street 100335, Oakland, Ca, 94612","{""id"": 0, ""street"": ""1714 FRANKLIN STREET 100335"", ""city"": ""OAKLAND"", ""state"": ""CA"", ""zip"": ""94612""}",Match:Non_Exact,456
019ab7c7-35b2-7f7c-a8cb-63bda5797ec8,"2201 West End Ave, Nashville, Tn, 37235","{""id"": 0, ""street"": ""2201 WEST END AVE"", ""city"": ""NASHVILLE"", ""state"": ""TN"", ""zip"": ""37235""}",Match:Non_Exact,450
019ab3ea-cf14-7e4f-1940-c99433596f7c,"10501 Fgcu Blvd S, Fort Myers, Fl, 33965","{""id"": 0, ""street"": ""10501 FGCU BLVD S"", ""city"": ""FORT MYERS"", ""state"": ""FL"", ""zip"": ""33965""}",Match:Non_Exact,450
019ab3e4-2bfb-7fbb-0def-27237e271640,"6855 Red Road, Coral Gables, Fl, 33143","{""id"": 0, ""street"": ""6855 Red Road"", ""city"": ""Coral Gables"", ""state"": ""FL"", ""zip"": ""33143""}",Match:Non_Exact,450
019ab7c7-3b37-71ba-cf2d-a6d2af251d20,"4650 Sunset Blvd 29, Los Angeles, Ca, 90027","{""id"": 0, ""street"": ""4650 SUNSET BLVD 29"", ""city"": ""LOS ANGELES"", ""state"": ""CA"", ""zip"": ""90027""}",Match:Non_Exact,448
019ab701-d057-70c8-f62a-e16c1b575d20,"1575 Northeast Expressway, Atlanta, Ga, 30329","{""id"": 0, ""street"": ""1575 NORTHEAST EXPRESSWAY"", ""city"": ""ATLANTA"", ""state"": ""GA"", ""zip"": ""30329""}",Match:Non_Exact,446
019ab3ec-1ba9-773b-6275-229e5b54913c,"4550 Montgomery Ave Ste 1100N, Bethesda, Md, 20814","{""id"": 0, ""street"": ""4550 MONTGOMERY AVE STE 1100N"", ""city"": ""BETHESDA"", ""state"": ""MD"", ""zip"": ""20814""}",Match:Non_Exact,444
019ab3fe-64a9-78aa-a2f4-7f1c20750f28,"759 Chestnut Street, Springfield, Ma, 01199","{""id"": 0, ""street"": ""759 CHESTNUT STREET"", ""city"": ""SPRINGFIELD"", ""state"": ""MA"", ""zip"": ""01199""}",Match:Non_Exact,434
019ab3f5-4dd0-7bce-d363-e968962316f0,"37Th And O Streets Nw, Washington, Dc, 20057","{""id"": 0, ""street"": ""37TH AND O STREETS NW"", ""city"": ""WASHINGTON"", ""state"": ""DC"", ""zip"": ""20057""}",Match:Non_Exact,429
019ab409-5a37-7a79-ac55-99523fd47e64,"4000 Central Florida Blvd, Orlando, Fl, 32816","{""id"": 0, ""street"": ""4000 CENTRAL FLORIDA BLVD"", ""city"": ""ORLANDO"", ""state"": ""FL"", ""zip"": ""32816""}",Match:Non_Exact,424
019ab701-cf72-7be0-758e-5c33584d8ac4,"9009 Kedvale, Skokie, Il, 60076","{""id"": 0, ""street"": ""9009 KEDVALE"", ""city"": ""SKOKIE"", ""state"": ""IL"", ""zip"": ""60076""}",Match:Non_Exact,422
019ab40a-a812-7755-1193-fbad6d9ad060,"500 B Spratt Street, Charlotte, Nc, 28206","{""id"": 0, ""street"": ""500 B SPRATT STREET"", ""city"": ""CHARLOTTE"", ""state"": ""NC"", ""zip"": ""28206""}",Match:Non_Exact,422
019ab70d-5284-7e14-deb0-4ef7fb3f0114,"1900 Huntington Drive, Duarte, Ca, 91010","{""id"": 0, ""street"": ""1900 HUNTINGTON DRIVE"", ""city"": ""DUARTE"", ""state"": ""CA"", ""zip"": ""91010""}",Match:Non_Exact,414
019ab3e7-104a-79fe-8530-fb4999a94974,"2000 W University Ave, Muncie, In, 47306","{""id"": 0, ""street"": ""2000 W UNIVERSITY AVE"", ""city"": ""MUNCIE"", ""state"": ""IN"", ""zip"": ""47306""}",Match:Non_Exact,413
019ab3fb-87a1-7cb8-c7ec-42fe8c379878,"204 W Washington St, Lexington, Va, 24450","{""id"": 0, ""street"": ""204 W WASHINGTON ST"", ""city"": ""LEXINGTON"", ""state"": ""VA"", ""zip"": ""24450""}",Match:Non_Exact,408
019ab3e6-f058-7b12-c46e-d47efd4eac14,"4245 N Fairfax Drive Ste 100, Arlington, Va, 22203","{""id"": 0, ""street"": ""4245 N FAIRFAX DRIVE STE 100"", ""city"": ""ARLINGTON"", ""state"": ""VA"", ""zip"": ""22203""}",Match:Non_Exact,408
019ab3e3-aecd-78bb-0c9c-1d49ae802ab4,"300 The Fenway, Boston, Ma, 02115","{""id"": 0, ""street"": ""300 THE FENWAY"", ""city"": ""BOSTON"", ""state"": ""MA"", ""zip"": ""02115""}",Match:Non_Exact,406
019ab3e1-819f-7fe7-3b14-94a76ae8b89c,"130 W Bruno Street, Los Angeles, Ca, 90012","{""id"": 0, ""street"": ""130 W BRUNO STREET"", ""city"": ""LOS ANGELES"", ""state"": ""CA"", ""zip"": ""90012""}",Match:Non_Exact,406
019ab3f2-d641-7f57-cb0a-ebf2653b441c,"919 Broadway, Nashville, Tn, 37203","{""id"": 0, ""street"": ""919 BROADWAY"", ""city"": ""NASHVILLE"", ""state"": ""TN"", ""zip"": ""37203""}",Match:Non_Exact,406
019ab419-21d6-71f8-319c-14ba2851569c,"1801 Lind Ave Sw Attn Tax Dept, Renton, Wa, 98057","{""id"": 0, ""street"": ""1801 LIND AVE SW ATTN TAX DEPT"", ""city"": ""RENTON"", ""state"": ""WA"", ""zip"": ""98057""}",Match:Non_Exact,405
019ab3ee-ab4f-777f-5ee5-6f40edf1f080,"1110 35Th Lane, Vero Beach, Fl, 32960","{""id"": 0, ""street"": ""1110 35TH LANE"", ""city"": ""VERO BEACH"", ""state"": ""FL"", ""zip"": ""32960""}",Match:Non_Exact,400
019ab437-0f85-7c70-8374-556528ea7ab8,"700 Lomas Blvd, Albuquerque, Nm, 87131","{""id"": 0, ""street"": ""700 LOMAS BLVD"", ""city"": ""ALBUQUERQUE"", ""state"": ""NM"", ""zip"": ""87131""}",Match:Non_Exact,400
019ab7be-9146-73fe-f0ed-8cecf72cfe88,"700 Lomas Blvd 108 Two Woodward Cen, Albuquerque, Nm, 87131","{""id"": 0, ""street"": ""700 LOMAS BLVD 108 TWO WOODWARD CEN"", ""city"": ""ALBUQUERQUE"", ""state"": ""NM"", ""zip"": ""87131""}",Match:Non_Exact,398
019ab3f0-34d0-76b0-1f14-02efdb8a4e0c,"2199 S University Blvd, Denver, Co, 80208","{""id"": 0, ""street"": ""2199 S UNIVERSITY BLVD"", ""city"": ""DENVER"", ""state"": ""CO"", ""zip"": ""80208""}",Match:Non_Exact,396
019ab5e1-0dce-710a-e0bd-649abad048ec,"15 Oregon Ave Ste 202, Tacoma, Wa, 98409","{""id"": 0, ""street"": ""15 OREGON AVE STE 202"", ""city"": ""TACOMA"", ""state"": ""WA"", ""zip"": ""98409""}",Match:Non_Exact,396
019ab437-03fe-76fe-6ea7-fd4c3c231450,"Co Sciarabba Walker 410 E Upland, Ithaca, Ny, 14850","{""id"": 0, ""street"": ""CO SCIARABBA WALKER 410 E UPLAND"", ""city"": ""ITHACA"", ""state"": ""NY"", ""zip"": ""14850""}",Match:Non_Exact,394
019ab76f-f6d2-7d65-0b3f-3601dc929678,"1828 L Street Nw Suite 300 A, Washington, Dc, 20036","{""id"": 0, ""street"": ""1828 L Street NW Suite 300 A"", ""city"": ""Washington"", ""state"": ""DC"", ""zip"": ""20036""}",Match:Non_Exact,394
019ab7c7-30d1-711e-ff21-ad7058e928fc,"1903 W Michigan Ave, Kalamazoo, Mi, 49008","{""id"": 0, ""street"": ""1903 W MICHIGAN AVE"", ""city"": ""KALAMAZOO"", ""state"": ""MI"", ""zip"": ""49008""}",Match:Non_Exact,393
019ab3f3-bb76-7a81-68dc-cbd37f812138,"221 College Lane, Salem, Va, 24153","{""id"": 0, ""street"": ""221 COLLEGE LANE"", ""city"": ""SALEM"", ""state"": ""VA"", ""zip"": ""24153""}",Match:Non_Exact,391
019ab7ae-f692-735c-61cf-83d4b2cbdaa0,"388 Greenwich St Tax 19Th Fl, New York, Ny, 10013","{""id"": 0, ""street"": ""388 GREENWICH ST TAX 19TH FL"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10013""}",Match:Non_Exact,388
019ab7c7-3b1d-7cf1-eb21-94bd0eadbc74,"198 College Hill Rd, Clinton, Ny, 13323","{""id"": 0, ""street"": ""198 COLLEGE HILL RD"", ""city"": ""CLINTON"", ""state"": ""NY"", ""zip"": ""13323""}",Match:Non_Exact,388
019ab3ea-8af0-7d79-b333-97c882e4498c,"2101 E Coliseum Blvd, Fort Wayne, In, 46805","{""id"": 0, ""street"": ""2101 E COLISEUM BLVD"", ""city"": ""FORT WAYNE"", ""state"": ""IN"", ""zip"": ""46805""}",Match:Non_Exact,376
019ab3fc-268a-7433-988b-408d55951774,"116Th And Broadway, New York, Ny, 10027","{""id"": 0, ""street"": ""116TH AND BROADWAY"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10027""}",Match:Non_Exact,372
019ab3f2-4f6d-7c58-2c05-fcf0862ac76c,"130 W Bruno St, Los Angeles, Ca, 90012","{""id"": 0, ""street"": ""130 W BRUNO ST"", ""city"": ""LOS ANGELES"", ""state"": ""CA"", ""zip"": ""90012""}",Match:Non_Exact,372
019ab3eb-d430-73f7-b88d-4f8638324070,"2353 Bolton Rd Nw, Atlanta, Ga, 30318","{""id"": 0, ""street"": ""2353 BOLTON RD NW"", ""city"": ""ATLANTA"", ""state"": ""GA"", ""zip"": ""30318""}",Match:Non_Exact,370
019ab3ed-cd7e-7144-43a9-83ac279834b4,"622 West 113Th Street Mail Code, New York, Ny, 10025","{""id"": 0, ""street"": ""622 WEST 113TH STREET MAIL CODE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10025""}",Match:Non_Exact,368
019ab3fc-ae4a-7fd3-9497-7a77ab45e798,"820 N Lasalle Blvd, Chicago, Il, 60610","{""id"": 0, ""street"": ""820 N LASALLE BLVD"", ""city"": ""CHICAGO"", ""state"": ""IL"", ""zip"": ""60610""}",Match:Non_Exact,368
019ab7a3-ae44-75c8-a6b1-9287f095f3ac,"7358 N Lincoln Ave, Lincolnwood, Il, 60712","{""id"": 0, ""street"": ""7358 N LINCOLN AVE"", ""city"": ""LINCOLNWOOD"", ""state"": ""IL"", ""zip"": ""60712""}",Match:Non_Exact,366
019ab3f6-2279-7ce8-7563-bdea5f3c7890,"6300 North Ridge, Chicago, Il, 60660","{""id"": 0, ""street"": ""6300 NORTH RIDGE"", ""city"": ""CHICAGO"", ""state"": ""IL"", ""zip"": ""60660""}",Match:Non_Exact,362
019ab40e-0c0a-787e-7d06-cefccea15348,"370 George Washington Highway, Smithfield, Ri, 02917","{""id"": 0, ""street"": ""370 GEORGE WASHINGTON HIGHWAY"", ""city"": ""SMITHFIELD"", ""state"": ""RI"", ""zip"": ""02917""}",Match:Non_Exact,361
019ab3ed-31ac-740f-ccbe-049b68ea1b44,"4202 E Fowler Ave, Tampa, Fl, 33620","{""id"": 0, ""street"": ""4202 E FOWLER AVE"", ""city"": ""TAMPA"", ""state"": ""FL"", ""zip"": ""33620""}",Match:Non_Exact,360
019ab7b2-4bf7-7bc3-3934-54ecd0ecc2f4,"3246 Centennial Blvd 160, Colorado Springs, Co, 80907","{""id"": 0, ""street"": ""3246 CENTENNIAL BLVD 160"", ""city"": ""COLORADO SPRINGS"", ""state"": ""CO"", ""zip"": ""80907""}",Match:Non_Exact,360
019ab402-d4b5-796b-99ae-4b01751a61c4,"225 North Michigan Avenue Suite, Chicago, Il, 60601","{""id"": 0, ""street"": ""225 NORTH MICHIGAN AVENUE SUITE"", ""city"": ""CHICAGO"", ""state"": ""IL"", ""zip"": ""60601""}",Match:Non_Exact,358
019ab3f0-c0cd-7a26-88c8-844afcb28480,"1400 S Lake Shore Dr, Chicago, Il, 60605","{""id"": 0, ""street"": ""1400 S LAKE SHORE DR"", ""city"": ""CHICAGO"", ""state"": ""IL"", ""zip"": ""60605""}",Match:Non_Exact,356
019ab3ef-ff03-7fea-3265-34412587629c,"270 Mohegan Ave, New London, Ct, 06320","{""id"": 0, ""street"": ""270 MOHEGAN AVE"", ""city"": ""NEW LONDON"", ""state"": ""CT"", ""zip"": ""06320""}",Match:Non_Exact,355
019ab7be-8694-79a0-e82b-13707dedd57c,"200 Massachusetts Avenue Nw 7Th, Washington, Dc, 20001","{""id"": 0, ""street"": ""200 MASSACHUSETTS AVENUE NW 7TH"", ""city"": ""WASHINGTON"", ""state"": ""DC"", ""zip"": ""20001""}",Match:Non_Exact,354
