# Non-state 'UNIVERSITY OF ...' patterns (8,646 entries)
# Sorted by total donation amount (descending)
# Format: NAME	COUNT	TOTAL_DONATIONS

CHRISTOPHER RODRIGUEZ CO UNIVERSITY OF	6	37882.0
UNIVERSITY OF NEW HAVEN DEPARTMENT OF BIOLOGY	2	37860.0
THE REGENTS OF THE UNIVERSITY OF CA MERCED	2	37812.0
YESHIVA UNIVERSITY OF LOS ANGELES	2	37800.0
Center for Judaic Studies University of Denver	2	37716.0
RUTGERS THE STATE UNIVERSITY OF NEW	2	37510.0
FLORIDA A&M UNIVERSITY OFFICE OF FINANCIAL AID	8	37500.0
CARA STEINBERG UNIVERSITY OF PITTSBURGH	6	37500.0
UNIVERSITY OF CALGARY - ARNIE CHARBONNEAU CANCER INSTITUTE	2	37260.0
UNIVERSITY OF WI - MADISON	18	37000.0
UNIVERSITY OF WI LA CROSSE	16	37000.0
UNIVERSITY OF NORTH GREENSBORO NC	6	37000.0
UNIVERSITY OF LOUISVILLE SCHOOL OF MEDICINE	4	37000.0
The University of Tulsa College of Law	4	37000.0
SINGAPORE UNIVERSITY OF TECHNOLOGY AND DESIGN (SUTD)	2	37000.0
University of Mount Saint Joseph	2	36990.0
University of Surrey	2	36534.0
MISSOURI UNIVERSITY OF SCIENCE AND	6	36500.0
LINCOLN UNIVERSITY OF MO	4	36500.0
UNIVERSITY OF ROCHESTER MEDICAL CENTER (WILMOT CANCER CENTER)	2	36500.0
UNIVERSITY OF NEW HAVEN INCORPORATED	2	36274.0
THE UNIVERSITY OF THE INCARNATE WORD	2	36134.0
EAST TENNESSEE STATE UNIVERSITY OFF	4	36100.0
UNIVERSITY OF LOUISVILLE FOUNDATION INC UOFL - PEACE HOSPITAL - PARTIAL CAP	2	36082.0
UNIVERSITY OF MINNESTOTA FDN	2	36034.0
CATHOLIC UNIVERSITY OF AMERICAWASHINGTON DC	10	36000.0
USC - UNIVERSITY OF SOUTHERN CALIFORNIA	10	36000.0
ARTS ARENA - AMER UNIVERSITY OF PARIS	8	36000.0
UNIVERSITY OF THE MIDDLE EAST PROJECT	8	36000.0
UNIVERSITY OF WISCONISN MADISON - CALS	6	36000.0
UNIVERSITY OF CHICAGO ITF SAMANTHA GRAY	6	36000.0
UNIVERSITY OF CENTRAL FLORIDA - WUCF	6	36000.0
UNIVERSITY OF NORTH TEXAS SCHOOL OF MUSIC	4	36000.0
THE UNIVERSITY OF CINCINNATI FOUNDATION - CCM PROGRAMING	4	36000.0
University of Md St Joes Med Ctr	4	36000.0
IZADORA TETZNER CO UNIVERSITY OF	2	36000.0
LUIZY FERREIRA CO UNIVERSITY OF	2	36000.0
University of Botswana	2	36000.0
AMERICAN FOUNDATION FOR THE UNIVERSITY OF THE WEST INDIES	2	36000.0
UNIVERSITY OF MIAMI - SCHOLARSHIPS	2	36000.0
UNIVERSITY OF LOUISVILLE FOUNDATION INC UOFL-MUSIC THERAPY CLINIC	2	36000.0
UNIVERSITY OF DETROIT MERCY LAW SCHOOL	2	36000.0
UNIVERSITY OF JUDAISM	14	35990.0
UNIVERSITY OF CINCINNATI - DEPARTMENT OF PSYCHOLOGY	4	35970.0
AMERICAN FOUNDATION FOR THE UNIVERSITY OF THE WEST	2	35900.0
MCMURRY UNIVERSITY OF ABILENE	6	35868.0
UNIVERSITY OF SOUTH ALABAMA- OPERATING ACCOUNT	2	35864.0
TRUSTEES OF UNIVERSITY OF	12	35800.0
THE UNIVERSITY OF THE SOUTH PACIFIC	8	35778.0
UNIVERSITY OF S INDIANA	4	35700.0
UNIVERSITY OF CINCINNATI COLLEGE OF	2	35612.0
UNIVERSITY OF WEST GEORGIA ATHLETIC FOUNDATION	2	35500.0
UNIVERSITY OF LOUISVILLE FOUNDATION INC SPECIAL EDUCATION SCHOLARSHIPS	2	35400.0
National University of Ireland Galway	4	35392.0
UNIVERSITY OF PGH CANCER INST CANCER SVCS	2	35334.0
University of Louisvilles Kent School of Social Work and Family Science	2	35306.0
UNIVERSITY OF PUERTO RICO-MAYAGUEZ	8	35144.0
PAL- UNIVERSITY OF CHICAGO	2	35138.0
THE UNIVERSITY OF AKRON INV	2	35128.0
UNIVERSITY OF TOLEDO MEDICAL CENTER	2	35040.0
MEDICAL UNIVERSITY OF SC DIV OF	10	35036.0
UNIVERSITY OF MIAMI-SCHOLARSHIP	14	35000.0
UNIVERSITY OF CT ON BEHALF OF AMINA MUFTI	14	35000.0
The American University of Rome	10	35000.0
University of Denver - Franklin L Burns School of Real Estate	6	35000.0
THE GRADUATE CENTER FOUNDATION CITY UNIVERSITY OF NY	6	35000.0
UNIVERSITY OF MD HILLEL	4	35000.0
UNIVERSITY OF CALIF SANTA BARBARA	4	35000.0
UNIVERSITY OF CHIGACO	4	35000.0
EX STUDENT'S ASSOCIATION OF THE UNIVERSITY OF TEXA	4	35000.0
UNIVERSITY OF MEMPHIS SCHOOL OF NURSING	4	35000.0
UNIVERSITY OF WEST FL FOUNDATION	2	35000.0
THE RENAISSANCE SOCIETY AT THE UNIVERSITY OF CHICA	2	35000.0
UNIVERSITY OF WATERLOO (WIRE)	2	35000.0
LAURA VORACHEK CO MONTI MOYER UNIVERSITY OF DAYTON	2	35000.0
UNIVERSITY OF SOUTH FL	2	35000.0
GEORGETOWN UNIVERSITY OF MEDICINE	2	35000.0
THE UNIVERSITY OF PORTLAND	2	35000.0
UNIVERSITY OF LOUISVILLE WESLEY FOUNDATION	2	35000.0
THE UNIVERSITY OF THE PACIFIC	2	35000.0
University of Notre Dame Foundation	4	34900.0
UNIVERSITY OF EAU CLAIRE POLICE DEPT	2	34708.0
COLLEGE OF EDUCATION UNIVERSITY OF NORTH GEORGIA	2	34600.0
THE UNIVERSITY OF BRITISH	2	34540.0
UNIVERSITY OF ST MARY LUKE	8	34520.0
TEXAS RIO GRANDE VALLEY UNIVERSITY OF	2	34500.0
THE UNIVERSITY OF CHICAGO - BOOTH SCHOOL OF BUSINE	2	34500.0
UNIVERSITY OF MARYLANDOFFICE OF THE BURSAR	2	34500.0
UNIVERSITY OF ROCHESTER FBO GOLISANO CHILDREN'S HOSPITAL	4	34400.0
Yeshiva University of Los Angeles Boys High School	4	34400.0
HILLEL FOUNDATION AT THE UNIVERSITY OFRHODE ISLAND	2	34400.0
CHAPMAN UNIVERSITY OFFICE OF FINANCIAL AID	2	34398.0
UNIVERSITY OF WI STEVENS POINT - RYAN SCHEUER	4	34362.0
The University Of Southern Mississippi	2	34146.0
UNIVERSITY OF AR AT PINE BLUFF ATTN	2	34136.0
ST MARY'S UNIVERSITY OF	2	34004.0
UNIVERSITY OFKANSAS MEDICAL CENTER	4	34002.0
SEWANEE - THE UNIVERSITY OF THE SOUTH	10	34000.0
CHABAD HOUSE UNIVERSITY OF ROCHESTER	10	34000.0
University of WI - Stevens Point Foundation	8	34000.0
THE UNIVERSITY OF TENNESEE FOUNDATION INC	8	34000.0
UNIVERSITY OF REDLANDS OFFICE OF DEVELOPMENT	6	34000.0
CAMP KESEM AT UNIVERSITY OF CO	4	34000.0
UNIVERSITY OF SOUTHERN CA THE CECIL MURRAY CENTER FOR CIVIC ENGAGEMENT	4	34000.0
UNIVERSITY OF PHOENIX - HAWAII	2	34000.0
UNIVERSITY OF SC CURBS	2	34000.0
COLLEGE SCHOLARSHIPS TO UNIVERSITY OF SOUTHERN INDIANA	2	34000.0
THE AMERICAN UNIVERSITY OF PARIS FO	2	34000.0
RECTOR & VISITORS OF THE UNIVERSITY OF VA	2	34000.0
UNIVERSITY OF PACIFIC	12	33800.0
UNIVERSITY OF DENVER (FKA COLORADO SEMINARY)	4	33600.0
ST JOSEPH COLLEGE - UNIVERSITY OF SAINT JOSEPH	2	33556.0
University Of Baltimore Foundation	2	33500.0
UNIVERSITY OF CALFORNIA SAN DIEGO FOUNDATION	2	33440.0
UNIVERSITY OF THE CUMBERLANDS OFFICE OF DEVELOPMENT	2	33400.0
UNIVERSITY OF CA - SF FOUNDATION	2	33370.0
CLEMSON UNIVERSITY OFFICE OF	4	33200.0
UNIVERSITY OF ANDERSON	2	33200.0
CHABAD UNIVERSITY OF SOUTH FLORIDA	2	33100.0
University of Hawai - Outreach College	2	33070.0
UNIVERSITY OF PITSBURG	2	33032.0
UNIVERSITY OF VA LAW SCHOOL FOUNDATION	14	33000.0
UNIVERSITY OF MN MORRIS	12	33000.0
UNIVERSITY OF NORTH ALABA	6	33000.0
UNIVERSITY OF FLORDIA	6	33000.0
UNIVERSITY OF DC FOUNDATION INC	4	33000.0
The Medical University of South Car	2	32948.0
UNIVERSITY OF LOUISVILLE FDN INC	2	32870.0
University of the Cumberlands Inc	6	32800.0
AMERICAN FOUNDATION FOR UNIVERSITY OF THE WEST INDIES INC	10	32608.0
UNIVERSITY OF HI	6	32608.0
KATELYN MAYNE CO UNIVERSITY OF	6	32400.0
University of Chicago - Court Theatre Fund	6	32400.0
UNIVERSITY OF CHICAGO PAL	2	32380.0
The University Of Toledo Foundation	4	32300.0
University of North Texas Health Sc	2	32246.0
THE UNIVERSITY OF CAPETOWN	2	32214.0
Chabad at the University of Cincinnati	6	32212.0
University of Benin Alumniassociati on North Ameri	2	32212.0
Evangel University of the Assemblies of God	2	32200.0
College Foundation Of The University Of VA	2	32122.0
XAVIER UNIVERSITY OF LOUISIANANEW ORLEANS LA	16	32000.0
UNIVERSITY OF MIAMI MEDICAL SCHOOL - GORDON CENTER FOR RESEARCH	12	32000.0
UNIVERSITY OF CONN FOUNDATION	8	32000.0
JACOB JAMES CO UNIVERSITY OF NORTH	6	32000.0
COMER CHILDREN'S HOSPITAL UNIVERSITY OF CHICAGO	4	32000.0
UNIVERSITY OF FL FOUNDATION NCOLLEGE OF VET MEDICING	4	32000.0
INTER AMERICAN UNIVERSITY OF PUERTO RICO SCHOOL OF OPTOMETRY	4	32000.0
University of NH Foundation	4	32000.0
UNIVERSITY OF SAN FRANISCO	4	32000.0
UNIVERSITY OF IL AT URBANA	4	32000.0
Regents of The University of NM Valencia Campus	2	32000.0
UNIVERSITY OF SOUTH FLORIDA FOUNDATION FBO MORSANI COLLEGE OF MEDICINE	2	32000.0
EMORY UNIVERSITY OFFICE OF GIFTS RE	2	32000.0
UNIVERSITY OF SOUTH FLORIDA SARASOTA-MANATEE CAMPUS	2	32000.0
Charles R Drew University Of Medicine And Science	2	32000.0
University of Pittsburgh of the Commonwealth Syste	2	32000.0
UNIVERSITY OF SOUTHERN CALIFORNIA GOULD SCHOOL OF LAW	2	32000.0
University Of Portland	2	32000.0
FOUNDATION FOR CA UNIVERSITY OF PA	2	31900.0
The University of West Alabama Foundation	4	31830.0
UNIVERSITY OF ST AUGUSTINE	6	31800.0
University of New Orleans FoundationWWNO	2	31800.0
MILLERSVILLE UNIVERSITY OFFICE OF VISUAL AND PERFORMING ARTS	2	31800.0
CAMERON HUBBARD UNIVERSITY OF	2	31738.0
UNIVERSITY OF GREATER DETROIT SCHOLARSHIP CORP	4	31708.0
UNIVERSITY OF NORTHERN CO FDTN	4	31500.0
University Of Northwestern-st Paul	2	31438.0
UNIVERSITY OF CINCINNATI ECONOMICS DEPARTMENT	2	31434.0
SYLVESTER AT UNIVERSITY OF MIAMI	6	31400.0
BREASIA CALHOUN - UNIVERSITY OF THE SOUTH	6	31358.0
Catholic Newman Center at the University of Washin	2	31322.0
THE UNIVERSITY OF HOUSTON ALUMNI ASSOCIATION FOUNDATION	22	31204.0
UNIVERSITY OF CHARLESTON-WV	4	31144.0
WHARTON SCHOOL UNIVERSITY OF PA	2	31120.0
UNIVERSITY OF FINDLAY FINDLAY OH	10	31000.0
UNIVERSITY OF THE PHILIPPINES SILAK-SILAB FOUNDATION	8	31000.0
CHARLES R DREW UNIVERSITY OF	4	31000.0
TRUSTEE OF THE UNIVERSITY OF PENN	2	31000.0
The University of Chicago Library	2	31000.0
HILLEL HOUSE AT THE UNIVERSITY OF MASS AT AMHERST	2	31000.0
University of North Florida Foundation Inc	2	30920.0
THE BOARD OF TRUSTEES OF THE UNIVERSITY OF IL	4	30900.0
University of West Georgia	6	30818.0
Chabad House at University of Cincinnati	4	30800.0
UNIVERSITY OF AKRON-WAYNE COLLEGE	6	30626.0
UNIVERSITY OF CHARLESTON FOUNDATION	10	30466.0
UNIVERSITY OF DENVER STURM COLLEGE OF LAW	16	30400.0
UNIVERSITY OF SOUTH FLORIDA FOUNDATION INC DBA WUSF PUBLIC BROADCASTING IN	4	30340.0
University of Cambridge Depar	2	30336.0
BOARD OF REGENTS UNIVERSITY OF	2	30324.0
BAR ILAN UNIVERSITY OF ISRAEL	10	30064.0
UNIVERSITY OF SC OFFICE OF THE BURS	2	30004.0
UNIVERSITY OF SAN FRANCISCO FINANCIAL AID OFFICE	16	30000.0
UNIVERSITY OF ALBANY ON BEHALF OF EMMA LANGSFORD	12	30000.0
UNIVERSITY OF CT ON BEHALF OF ADAM BRESMAN	12	30000.0
AMERICAN FRIENDS OF THE HEBREW UNIVERSITY OF JERUSALEM	12	30000.0
UNIVERSITY OF MO NODAWAY COUNTY	10	30000.0
THE UNIVERSITY OF TUL	10	30000.0
University of Miami - School of Architecture	10	30000.0
UNIVERSITY OF EVANSVI	10	30000.0
UNIVERSITY OF TX AT AUSTIN AUSTIN TX	8	30000.0
DESALES UNIVERSITY OFFICE OF INSTITUTIONAL ADVANCE	8	30000.0
UNIVERSITY OF NORTH FLORIDA JACKSONVILLE FL	8	30000.0
UNIVERSITY OF CO AT BOULDER	6	30000.0
UNIVERSITY OF MD ST JOES MEDICAL CENTER	6	30000.0
UNIVERSITY OF COLO ANSCHUTZ	6	30000.0
UNIVERSITY OF TN VOLUNTEER ATHLETIC FUND	6	30000.0
UNIVERSITY OF ALBERTA FACULTY OF LAW	6	30000.0
UNIVERSITY OF WI - FOX VALLEY FOUNDATION	6	30000.0
UNIVERSITY OF LA LIFE PROGRAM	6	30000.0
UNIVERSITY OF RICHMOND OFFICE ADV	6	30000.0
MAG UNIVERSITY OF ROCHESTER	6	30000.0
Jordan Shopp - University of Pittsburgh	6	30000.0
UNIVERSITY OF CA	6	30000.0
UNIVERSITY OF WY FOUNDATION FBO WY	6	30000.0
UNIVERSITY OF CINCINNATI FOUNDATION ROUAN	6	30000.0
UNIVERSITY OF N FLORDIA FOUNDATION	6	30000.0
BASCOM PALMER EYE INSTITUTE OF UNIVERSITY OF MIAMI	6	30000.0
UNIVERSITY OF SOUTH FLORIDA - WUSF	6	30000.0
UNIVERSITY OF NORTH TEXAS FOUNDATI	6	30000.0
University of the Nations Kona - UNK	4	30000.0
UNIVERSITY OF CHICAGO ITF YVONNE GREENE	4	30000.0
University of Illnois - Urbana	4	30000.0
JOSEPH CAREW UNIVERSITY OF PITTSBURGH	4	30000.0
UNIVERSITY OF CHICAGO ITF BENJAMIN DIEGO	4	30000.0
UNIVERSITY OF HOUSTON FOUNDATION MELCHAR HALL	4	30000.0
UNIVERSITY OF DETROIT HIGH SCHOOL	4	30000.0
AMIGOS OF THE UNIVERSITY OF MIAMI LIBRARY CHC (CUBAN HERITAGE COLLECTION)	4	30000.0
WEST VIRGINIA UNIVERSITY OF INST OF TECH	4	30000.0
KAITLYN GALLAGHER UNIVERSITY OF TAMPA	4	30000.0
UNIVERSITY OF HARTFORD - BARNEY SCHOOL OF BUSINESS	4	30000.0
University of the Nations Kona Foundation	4	30000.0
UNIVERSITY OF MIAMI- FROST SCHOOL OF MUSIC	4	30000.0
UNIVERSITY OF CHICAGO-V	2	30000.0
UNIVERSITY OF MISSOULA FOUNDATION	2	30000.0
UNIVERSITY OF PITTSBURGH - SSME	2	30000.0
UNIVERSITY OF NORTHERN COLORADO FNDTN	2	30000.0
THE UNIVERSITY OF CHICAGO ITF FRANK NAJARRO	2	30000.0
THE UNIVERSITY OF MOBILE (MUSIC DEPARTMENT)	2	30000.0
THE UNIVERSITY OF PRETORIA	2	30000.0
University of Cincinnati Law School	2	30000.0
ESTONIAN UNIVERSITY OF LIFE SCIENCES	2	30000.0
University of TX-Austin	2	30000.0
UNIVERSITY OF SOUTHERN CALIFORNIA ITF HELENA SILVA-NICHOLS	2	30000.0
THE UNIVERSITY OF NORTH	2	30000.0
UNIVERSITY OF THE DISTRICT OF COLUMBIA FOUNDATION INC	2	30000.0
University of NE College of Osteopathic Medicine	2	30000.0
University of Chicago Odyssey Scholarship Program	2	30000.0
UNIVERSITY OF MN MECHANICAL ENGINEERING	2	30000.0
University Of Albany Foundation	2	30000.0
COLUMBIA UNIVERSITY OFFICE OF ALUMNI & DEVELOPMENT	2	30000.0
UNIVERSITY OF DENVER GYMNASTICS	2	30000.0
University Of MiamiBascom Palmer	2	30000.0
THE UNIVERSITY OF CHICAGO LABORATORY SCHOOLS	2	30000.0
UNIVERSITY OF HOLY CROSS (UHC)	2	30000.0
University of Southern MIssissippi Foundation	2	30000.0
CHABAD UNIVERSITY OF MIAMI	2	30000.0
ANTON DE KOM UNIVERSITY OF SURINAME	2	30000.0
THE WELAF FUND AT THE UNIVERSITY OF MIAMI	2	30000.0
CITY UNIVERSITY OF NY GRADUATE CENTER FOUNDATION	2	30000.0
EMMA ARNDT (UNIVERSITY OF NOTRE DAME)	2	30000.0
University of TX Health Science Center at Houston	2	30000.0
UNIVERSITY OF DENVER AHSS	2	30000.0
UNIVERSITY OF TORONTO ITF AMBER DEJOHN	2	30000.0
Renaissance Society At The University Of Chicago	2	30000.0
UNIVERSITY OF SOUTHERN CALIFORNIALOS ANGELES SERVICE ACADEMY	2	30000.0
WILLIAM PATERSON UNIVERSITY OF NJ FOUNDATION INC	2	30000.0
REGENTS OF THE UNIVERSITY OF NEW MEXICODEPT OF LANGUAGE LITERACY & SOCIOC	2	30000.0
UNIVERSITY OF SOUTHERN CALIFORNIA - USC PACIFIC ASIA MUSEUM	2	30000.0
UNIVERSITY OF MI MUSEUM	2	30000.0
AMERICAN UNIVERSITY OF BEIRUT -NY	2	30000.0
University of Hawai'i	2	30000.0
University of Colordo Foundation	2	30000.0
The University of West Alabama - Black Belt Museum	2	30000.0
THE UNIVERSITY OF EDINBURGH USA DEVELOPMENT TRUST	2	30000.0
MEMORIAL ART GALLERY (FIDUCIARY UNIVERSITY OF ROCHESTER)	2	30000.0
University of Wis Foundation	2	30000.0
University of Penn	2	30000.0
University of Chicago Biological Sciences Division	2	30000.0
University of the Virgin Islands	2	30000.0
UNIVERSITY OF TAMPA ATHLETIC DEPT	2	30000.0
THE UNIVERSITY OF MIAMI- FIRST SCHOOL OF MUSIC	2	30000.0
Brown University of Prov	2	30000.0
The Bridge Project University of Denver	2	30000.0
UNIVERSITY OF ARK LR	2	30000.0
UNIVERSITY OF NC CTR FOR PUBLIC MEDIA	2	30000.0
CALIFORNIA DAVIS UNIVERSITY OF	2	30000.0
UNIVERSITY OF MD BALTIMORE SPA	2	30000.0
UNIVERSITY OF CINCINNATI FOUNDATION GEO SMITH	2	30000.0
Regents of the University of CA Davis	2	30000.0
University of St Mary of the LakeMundelein Seminary	2	30000.0
UNIVERSITY OF CALIFORNIASANTA CRUZ	2	30000.0
Metropolitan State University of Denver - Scholarships	2	30000.0
UNIVERSITY OF DCEFFECTS OF DEFEC	2	30000.0
UNIVERSITY OF WA FDN	2	30000.0
CURATORS OF THE UNIVERSITY OF MO (ELLIS FISHEL CANCER CENTER)	2	30000.0
UNIVERSITY OF NORTH CAROLNA AT CHAPEL HILL - KENAN FLAGLER BUSINESS SCHOOL	2	30000.0
Friends Of University Of Wisc Hosp And Clinics	2	30000.0
UNIVERSITY OF NW OHIO	2	30000.0
PACIFIC NORTHWEST UNIVERSITY OF HEALTH SCIENC	2	30000.0
FLORIDA GULF COAST UNIVERSITY OFFICE OF FINANCIAL AID AND SCHOLARSHIPS	2	30000.0
UNIVERSITY OF ST THOMAS - MAIL DEV	2	30000.0
BEN GURION UNIVERSITY OF NEGEV	2	30000.0
The University of Chicago- UCCRF	2	30000.0
Our Lady of Lake University Of San Antonio	2	30000.0
University of Cincinnati-Main Campus	2	30000.0
UNIVERSITY OF HARTFORD WOMEN'S ADVANCEMENT INITIATIVE	2	30000.0
SIGNAPORE UNIVERSITY OF SOCIAL SCIENCES	2	30000.0
University Of Manitoba	2	30000.0
UNIVERSITY OF HAWII FOUNDATION CANCER CENTER	2	30000.0
University of Chicago Mandel Legal Aid Clinic	2	30000.0
UNIVERSITY OF HAWAI'I SEA GRANT COLLEGE PROGRAM	2	30000.0
University Of Bristol	2	30000.0
UNIVERSITY OF KHARTOUM ALUMNI ASSOCIATION NORTH AMERICA	2	30000.0
UNIVERSITY OF CENTRAL ARKANSAS FOUNDATION FOR BENEFIT OF FAULKNER COUNTY IM	2	30000.0
University of Southern California Sol Price	2	30000.0
EDWARD (WESTON) DELL (UNIVERSITY OF NOTRE DAME)	2	30000.0
University of Guam CLASS	2	30000.0
UNIVERSITY OF HOUSTON SYSTEM (UH)	2	30000.0
LITTLE UNIVERSITY OF VIENNA	2	30000.0
YWAM KONA-UNIVERSITY OF THE NATIONS KONA INC	2	30000.0
UNIVERSITY OF SOUTH FLORIDA FOUNDATION FBO MORSANI COLLEGE OF MEDICINE SA	2	30000.0
UNIVERSITY OF SOUTH FLORIDA Foundation	2	30000.0
UNIVERSITY OF LOUISVILLE FOUNDATION INC - DENTAL HEALTH	2	30000.0
The University of Rhode Islan	2	30000.0
UNIVERSITY OF MIAMI SHARK RESEARCH AND CONSERVATION PROGRAM	2	30000.0
University of ND- Robinson Community Learning Center	2	30000.0
UNIVERSITY OF PA-RESEARCH SPONSOR	2	30000.0
UNIVERSITY OF WESTERN CALIFORNIA	2	30000.0
UNIVERSITY OF KARACHI ALUMNI ASSN	2	30000.0
RIDER UNIVERSITY OFFICE OF VETERANS AFFAIRS	2	30000.0
UNIVERSITY OF CAMBRIDGE ITF KATERINA RAMOS-JORDAN	2	30000.0
University of Houston Rio Grande	2	30000.0
The University of Huddersfield	4	29956.0
MIREYA HERRERA CO UNIVERSITY OF NEW	6	29922.0
UNIVERSITY OF TAMPA TAMPA FL	14	29920.0
UNIVERSITY OF BRITISH COLUMBIA - UBC PRESS	6	29800.0
MISSOURI UNIVERSITY OF SCIENCE & TECH	12	29500.0
INDIANA STATE UNIVERSITY OFFICE OF	2	29500.0
University of Spa & Cosmetology Arts	2	29420.0
UNIVERSITY OF ST ANDREW'S	6	29400.0
FLORIDA COLLEGE ACCESS NETWORKTHE UNIVERSITY OF SOUTH FLORIDA	2	29400.0
UNIVERSITY OF VT	10	29346.0
UNIVERSITY OF MS MUSEUM	4	29200.0
THE UNIVERSITY OF SOUTHERN MS	2	29200.0
UNIVERSITY OF MANITOBA FOUNDATION U S A INC	4	29142.0
UNIVERSITY OF LOUISVILLE FDN	2	29136.0
UNIVERSITY OF POTOMAC	4	29088.0
THE RESEARCH FOUNDATION STATE UNIVERSITY OF NY	2	29066.0
UNIVERSITY OF BUFFALO WRESTLING	10	29000.0
UNIVERSITY OF CHICAGO CELIAC DISEASE	8	29000.0
UNIVERSITY OF ROCHESTER GEORGE EASTMAN CIRCLE	6	29000.0
UNIVERSITY OF SAN FRANCISCO SAN FRANCISCO CA	6	29000.0
UNIVERSITY OF EDINBURGH - USA DEVELOPMENT TRUST	4	29000.0
MILLIKIN UNIVERSITY OFFICE OF THE	2	28928.0
MANSFIELD COLLEGE AT UNIVERSITY OF OXFOORD	2	28600.0
UNIVERSITY OF HAWAI'I AT MANOA	2	28600.0
UNIVERSITY OF MOUNT OLIVE - FINANCIAL AID	4	28590.0
UNIVERSITY OF BUFFALO FDN	10	28400.0
UNIVERSITY OF SARAJEVO	4	28194.0
UNIVERSITY OF HULL	2	28010.0
UNIVERSITY OF DETROIT JESUIT HIGH	16	28000.0
CALIFORNIA STATE UNIVERSITY OF BAKERSFIELD FOUNDATION	12	28000.0
UNIVERSITY OF MIAMI CARD	10	28000.0
UNIVERSITY OF HOUSTON VICTORIA	8	28000.0
MEDICAL UNIVERSITY OF CHARLESTON SC	8	28000.0
MEMORIAL ART GALLERY OF THE UNIVERSITY OF ROCHESTER	6	28000.0
UNIVERSITY OF NOTRE DAME - LATINO ENROLLMENT INSTITUTE	4	28000.0
University of Ma	4	28000.0
University of Tulsa College of Law	4	28000.0
Trustees of the University of Pennsylvan	4	28000.0
UNIVERSITY OF CUMBERLAND	4	28000.0
SMART MUSEUM OF ART AT UNIVERSITY OF CHICAGO	2	28000.0
UNIVERSITY OF CHICAGO RENAISSANCE SOCIETY	2	28000.0
University of Alberta	2	28000.0
UNIVERSITY OF ALBERTA FOUNDATION USA	2	28000.0
University Of Southern Mississippi Foundation	2	28000.0
KENTUCKY UNIVERSITY OF	2	28000.0
UNIVERSITY OF NC CHARLOTTE	6	27930.0
UNIVERSITY OF SOUTHERN CALIFORNIA WOLF SCHOLARHIP	2	27924.0
AUBREY TORRES CO UNIVERSITY OF NEW	4	27882.0
UNIVERSITY OF CHICAGO LAB SCHOOL	16	27750.0
UNIVERSITY OF ROCHESTER - MAG	12	27692.0
REGENTS OF THE UNIVERSITY OF MINNESTOA	2	27630.0
University Of New England	2	27500.0
LOUISE KANE CO CONTRACTS & GRANTS UNIVERSITY OF CENTRAL FLORIDA	2	27500.0
UNIVERSITY OF NEW HAVEN ITF GAREN JIZMEJIAN	2	27428.0
UNIVERSITY OF MIAMI HEALTH SYSTEM &	2	27422.0
BRIGHT HORIZONS UNIVERSITY OF SCRANTON	2	27360.0
BLOOMSBURG UNIVERSITY OF PENNSYLVAN	2	27280.0
University of North Texas HSC	4	27278.0
UNIVERSITY OF NORTH FLORIDA FOUNDATION INC (UNF LGBTQ CENTER)	4	27250.0
UNIVERSITY OF IL COOP EXT	4	27208.0
University of Ca Los Angeles	2	27000.0
University of Chicago The	2	27000.0
ATHLETIC FDN OF THE UNIVERSITY OF NC AT CH	6	26986.0
THE REGENTS - UNIVERSITY OF CA	2	26942.0
LOGAN RICKETTS CO UNIVERSITY OF NEW	6	26758.0
CHRISTIAN MARTINEZ CO UNIVERSITY OF NEW	6	26758.0
University Of South Florida Fdn Inc	2	26752.0
American Society Of The University Of Haifa	2	26732.0
UNIVERSITY OF VIRGINI	2	26730.0
UNIVERSITY OF MEMPHIS FND	2	26570.0
Memorial Art Gallery of the University of Rocheste	2	26556.0
University of MI Health Systems	2	26496.0
UNIVERSITY OF MD EASTERN SHORE	6	26408.0
REGENTS OF THE UNIVERSITY OF CA AT SANTA CRUZ	2	26400.0
UNIVERSITY OF	2	26188.0
BROWN UNIVERSITY OFFICE OF SPONSORED PROJECTS - BROWN UNIVERSITY	2	26060.0
University of Cologne	2	26028.0
UNIVERSITY OF MD SCHOOL OF SOCIAL WORK	10	26000.0
UNIVERSITY OF HOUSTON FOUNDATIHOUSTON TX	10	26000.0
University of MA- Amherst-S	8	26000.0
USM - UNIVERSITY OF BALTIMORE FOUNDATION	6	26000.0
UNIVERSITY OF CHICAGO LABRORATORY SCHOOL	6	26000.0
UNIVERSITY OF MIAMI MIAMI FL	4	26000.0
UNIVERSITY OF MOUNT UNION ALLIANCE OH	4	26000.0
UNIVERSITY OF SOUTHERN CALIFORNIA ITF KOLTEN CONKLEN	4	26000.0
UNIVERSITY OF PUERTO RICO FOUNSAN JUAN PR	4	26000.0
UNIVERSITY OF ROCHESTER (EASTMAN SCHOOL OF MUSIC)	4	26000.0
UNIVERSITY OF MILWAUKEE - HS	4	26000.0
University of North Carolian at Asheville	2	26000.0
UNIVERSITY OF TN-MARTIN	2	26000.0
UNIVERSITY OF KANAS	2	26000.0
University ofKansas Medical Center	4	25962.0
BRANDEIS UNIVERSITY OFFICE OF THE	2	25944.0
CURATORS OF THE UNIVERSITY OF MI	2	25854.0
Western University of Health Sciences	4	25800.0
Trustees Of The University Of Penns ylvania	2	25738.0
UNIVERSITY OF SAINT KATHERINE	20	25690.0
